crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year
18597962,38,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,honda,cbr600,2007
18599770,46,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,bge - beige,harley-davidson,flhtcu,2009
18605080,57,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flhtcu,2007
18598083,19,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,whi - white,ktm,390,2021
18598391,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2015
18610179,55,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flstni,2006
18601288,25,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,sh150,2002
18603738,27,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,flhp,2004
18604717,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,harley-davidson,flh80,2017
18604808,31,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsx1100,2007
18611305,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2006
18603731,43,w - white,1 - male,0,n - not injured,mc - motorcycle,whi - white,suzuki,tl1000,2003
18598061,24,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,xl1200,2021
18599223,60,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,gl1100,2019
18599954,51,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,yamaha,sr500,2012
18602379,22,b - black,1 - male,0,n - not injured,mc - motorcycle,blu - blue,suzuki,gsx-r750,2001
18598097,27,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2013
18598882,27,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,yamaha,yzfr1,2005
18599161,30,w - white,1 - male,1,n - not injured,mc - motorcycle,sil - silver,harley-davidson,fxlr,202
18599392,42,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yzfr1,2011
18605826,40,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,honda,cbr600,201
18607057,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,vrscse,2005
18610321,30,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,harley-davidson,flhx,2014
18601873,50,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,xvs65,2005
18602762,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2011
18604471,62,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx,2021
18609240,60,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxs,1982
18674380,30,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,yamaha,yzfr1,2006
18601953,35,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr1000,2018
18602124,49,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,vt750,2008
18602392,40,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,can-am,spyder roadster,202
18602872,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,c50,2015
18603019,57,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2021
18603754,33,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,grn - green,honda,vt700,2007
18606867,21,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ex400,2022
18606971,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,pc800,199
18609751,36,a - asian,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,vrsca,2013
18602702,32,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr1000,2015
18605611,40,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,vrscaw,2009
18607546,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,triumph motorcycle,rocket iii,2006
18609514,50,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,elw,2007
18612025,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,1985
18612216,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,harley-davidson,xlh883,1994
18605150,18,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2008
18607144,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx,1982
18607284,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,yamaha,xvs1100,2002
18608026,30,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,kawasaki,ninja zx,201
18608179,49,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,honda,cmx500,2021
18609021,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xg750,2017
18611210,26,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,202
18611393,30,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,fz1,2007
18609860,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,2021
18611482,23,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2005
18664065,35,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flt,2018
18668639,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr250,2012
18666652,18,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,triumph motorcycle,street triple,2016
18675727,23,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,xlh883,202
18667505,27,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxb,2015
18669022,26,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,suzuki,gsx,2001
18669024,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,vs1400,2003
18671951,31,w - white,1 - male,0,n - not injured,mc - motorcycle,grn - green,kawasaki,er400,2019
18671517,33,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,kawasaki,vn1600,2005
18671222,58,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,vulcan 2000,2003
18665846,49,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,triumph motorcycle,street scrambler,2022
18667344,70,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhc,2013
18677541,41,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhxs,2014
18663451,42,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2017
18666524,60,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,flht,2011
18669895,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,yamaha,yzf1000,2003
18672146,80,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,can-am,ds,2015
18664057,28,w - white,1 - male,1,k - fatal injury,mc - motorcycle,yel - yellow,harley-davidson,flt,202
18664151,31,b - black,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,flt,2021
18668670,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flh80,202
18669066,31,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxst,2005
18673279,52,w - white,1 - male,0,n - not injured,mc - motorcycle,sil - silver,harley-davidson,flhtcu,2003
18675667,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2007
18676429,20,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,99 - unknown,kawasaki,zx600,2021
18677684,54,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,bmw,g310,2021
18665528,52,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhp,2016
18668169,42,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,yamaha,yzfr1,202
18670732,44,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2007
18671729,27,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,ple - purple,kawasaki,vn900,2003
18671823,25,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,yamaha,yzfr1,2014
18672787,69,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,bmw,k1100,1993
18665384,40,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,whi - white,harley-davidson,flstc,2012
18665512,15,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,all other makes,unknown,2017
18671173,53,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,vl800,2008
18677226,53,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flt,2016
18667055,35,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,fltrxs,2016
18670641,28,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,ong - orange,honda,vt600,1998
18670647,19,w - white,2 - female,0,n - not injured,mc - motorcycle,whi - white,honda,vt700,2019
18674399,25,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,honda,vfr800,2002
18669893,53,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xlh1200,2022
18669903,29,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,honda,sh150,2005
18670371,21,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,triumph motorcycle,bonneville,202
18671507,59,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,ple - purple,harley-davidson,flhtcu/i,2003
18672394,17,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,mt500,202
18674020,19,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2019
18677528,19,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,yamaha,yzfr1,2003
18673337,18,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,mt-01,2021
18674426,37,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,yel - yellow,suzuki,rm80,198
18675904,35,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,bmw,r1200,2004
18675956,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flstn,2014
18676545,50,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2011
18736320,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzf600,2022
18729615,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ninja zx,2
18740519,35,w - white,1 - male,0,k - fatal injury,mc - motorcycle,red - red,ducati,749,2005
18739234,73,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,vtx1300,2009
18740342,30,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,honda,cmx250,1986
18738424,76,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2
18734514,63,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,red - red,harley-davidson,flhx,202
18739020,52,b - black,1 - male,0,n - not injured,mc - motorcycle,blu - blue,polaris,slingshot,202
18736991,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fls,2017
18740590,64,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,vtx1800,2002
18729913,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cb550,1983
18733749,62,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,xlh1100,2004
18733779,34,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2002
18735913,25,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,vulcan 2000,2015
18736836,38,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flde,2014
18742741,20,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr500,1999
18733959,29,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2015
18735712,54,h - hispanic,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fld,2007
18736371,17,b - black,1 - male,0,k - fatal injury,mc - motorcycle,blu - blue,kawasaki,ninja zx,201
18737019,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,grom,2015
18736760,75,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,gry - gray,honda,vt750,2008
18739239,52,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,yamaha,fzr600,1993
18737386,31,99 - unknown,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,ktm,390,2022
18737954,37,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,kawasaki,ex650,2021
18739927,29,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx-r600,2008
18739405,22,h - hispanic,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2021
18739843,42,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2009
18740663,44,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flh80,2017
18741134,42,w - white,1 - male,1,n - not injured,mc - motorcycle,red - red,harley-davidson,fltrxs,2019
18741288,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,honda,cbr600,2007
18741783,69,w - white,1 - male,1,n - not injured,mc - motorcycle,mar - maroon,harley-davidson,fld,2014
18742077,43,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,zero motorcycles inc,sr,2022
18742079,34,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,fxs,2014
18743125,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2007
18743182,49,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flht,2008
18795039,29,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,kawasaki,ninja zx,2015
18802048,34,w - white,1 - male,0,k - fatal injury,mc - motorcycle,ong - orange,honda,vtx1800,2003
18797043,29,b - black,1 - male,0,n - not injured,mc - motorcycle,whi - white,suzuki,gsx,2011
18796574,36,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xl1200,201
18799794,66,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blu - blue,harley-davidson,elw,2002
18795626,54,98 - other,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,xv1600,2
18801469,39,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,triumph motorcycle,street triple,201
18805010,26,b - black,1 - male,0,n - not injured,mc - motorcycle,ong - orange,suzuki,gsx,2009
18797814,33,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,mul - multicolored,harley-davidson,fld,2021
18804020,53,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,ducati,streetfighter,2022
18797451,23,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ex650,2019
18796749,43,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cmx250,2021
18799387,28,w - white,1 - male,1,n - not injured,mc - motorcycle,red - red,harley-davidson,fxs,2004
18800327,24,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,flt,2016
18801331,38,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,honda,vtx1800,2005
18863485,62,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,vtx1300,2002
18795623,68,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fld,2021
18795826,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flt,2019
18796188,38,b - black,1 - male,0,k - fatal injury,mc - motorcycle,ong - orange,suzuki,gsx,2008
18798835,79,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,honda,vtx1300,2005
18800528,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fls,2004
18800997,46,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,royal enfield motors,himalayan,2021
18801076,35,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr600,201
18801185,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,fxr,2019
18802172,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2005
18802374,27,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,vt750,2012
18806912,47,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,fld,2007
18807113,64,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,indian motorcycle co.,scout,2021
18794678,38,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,kawasaki,kl650,2022
18797164,71,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2016
18807527,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cb600,2018
18797782,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,honda,cbr600,2007
18798023,36,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr1000,2008
18798586,64,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,honda,gl1800,2016
18799575,30,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,xl883,2022
18799678,61,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cb1100,2014
18803512,34,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,vt750,2013
18799943,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,st1100,1993
18800715,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,bro - brown,suzuki,gsx,2014
18800854,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,triumph motorcycle,speedmaster,2009
18801174,26,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flhx,2013
18801307,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,suzuki,c50,2
18801336,26,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,honda,c125,2021
18803025,32,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,flhx,2001
18805943,29,w - white,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,harley-davidson,flstf,2011
18806633,53,w - white,1 - male,1,n - not injured,mc - motorcycle,grn - green,harley-davidson,flhr,2001
18806698,29,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxdb,2016
18808314,34,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,harley-davidson,flhc,2019
18802494,27,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,xl1200,2019
18806129,62,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fxdwg,2004
18807023,28,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,bmw,r1200,2018
18802174,50,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blu - blue,harley-davidson,flt,2019
18802667,28,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2021
18804767,72,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,ong - orange,harley-davidson,flrt,2017
18806039,58,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xlh,2002
18807399,31,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2021
18803276,28,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,ducati,749,2004
18803800,37,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,kawasaki,vn700,2012
18803861,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fxd,2007
18803998,49,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,rt100,2005
18804151,56,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,can-am,ryker,2021
18804509,30,b - black,2 - female,1,b - suspected minor injury,mc - motorcycle,yel - yellow,harley-davidson,flt,2012
18805071,17,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,blk - black,yamaha,yz100,198
18806335,63,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flt,2001
18806399,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ninja zx,2005
18806852,60,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,flhs,2014
18807042,32,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,fjr1300,2002
18807343,76,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,gld - gold,harley-davidson,flhc,2003
18804921,16,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ex300,2016
18805432,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2014
18805504,25,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,honda,cbr600,2016
18806281,42,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,bmw,r65,1986
18806838,72,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,honda,cbr600,2019
18807077,43,a - asian,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,vrscd,2008
18807104,58,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,homemade vehicle,unknown,2007
18807321,41,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fls,2011
18808516,44,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,xr650,2
18808629,24,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2011
18860861,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,honda,cbr1000,2005
18860450,54,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,honda,vt1100,2003
18869678,32,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr1000,2018
18860848,21,w - white,1 - male,1,n - not injured,mc - motorcycle,whi - white,harley-davidson,flhs,202
18862407,40,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xg750,2014
18863960,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,ktm,450,2018
18862577,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzf1000,2021
18869873,42,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx,2003
18868006,33,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2009
18869177,54,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fltru,2012
18873915,41,a - asian,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,suzuki,gsx,2018
18862319,68,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,can-am,spyder roadster,2016
18863225,28,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,xl883,2022
18874198,26,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,kawasaki,zx600,2021
18864036,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2022
18864880,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,yamaha,fz6,2006
18870861,25,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cmx500,2019
18872705,30,98 - other,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fls,2003
18860176,21,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr500,2021
18862734,32,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2007
18868969,20,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,suzuki,gsx,2018
18870524,37,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xg750a,2017
18870530,39,w - white,1 - male,0,n - not injured,mc - motorcycle,sil - silver,yamaha,scr950,2017
18860066,63,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhr,2018
18862999,27,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,vrscf,2012
18863042,57,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2006
18863043,50,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2009
18863467,49,w - white,1 - male,1,n - not injured,mc - motorcycle,whi - white,harley-davidson,flfb,2017
18864940,24,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,fz6,2016
18865023,45,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,vespa,gts,2017
18868265,24,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,ducati,848,2014
18869476,40,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx1300,2001
18873126,43,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxe,2022
18861638,69,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhp,2015
18863451,63,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,flhrc,201
18864975,42,w - white,1 - male,1,k - fatal injury,mc - motorcycle,yel - yellow,suzuki,tl1000,1999
18865284,20,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2008
18868904,39,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzf1000,2021
18871589,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,xls,201
