crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
16881762,34,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2016.0
16893734,41,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),indian motorcycle co.,scout (indian motorcycle co.),2018.0
16880124,41,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,tan - tan,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2008.0
16883101,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2018.0
16887231,58,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2012.0
16892573,23,w - white,1 - male,0,n - not injured,mc - motorcycle,gry - gray,12 - defective or slick tires,yamaha,vmx12 (yamaha),2004.0
16879297,28,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,kz650 (kawasaki),2008.0
16879505,30,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,99 - unknown,98 - other  (explain in narrative),unknown,unknown (unknown),2007.0
16879549,37,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,xlh883 (harley-davidson),2017.0
16880231,46,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),yamaha,yz2501 (yamaha),2003.0
16880658,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx (suzuki),2018.0
16881036,33,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2007.0
16882687,61,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhs (harley-davidson),2011.0
16884266,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,fz07 (yamaha),2017.0
16889362,36,w - white,1 - male,0,k - fatal injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),ducati,unknown (ducati),2017.0
16890718,28,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,xg750 (harley-davidson),2017.0
16892705,37,w - white,1 - male,0,n - not injured,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),2004.0
16884408,57,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),1990.0
16889189,36,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,sv650 (suzuki),2005.0
16893513,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,ch50 (honda),2009.0
16893572,46,w - white,1 - male,1,b - suspected minor injury,pm - police motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhp (harley-davidson),2018.0
16882942,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),indian motorcycle co.,roadmaster (indian motorcycle co.),2016.0
16883350,23,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,wr200 (yamaha),2019.0
16887971,47,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2002.0
16888091,21,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,zx636 (kawasaki),2006.0
16892323,27,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,rg250 (suzuki),2004.0
16944045,19,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2003.0
16884371,40,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),suzuki,gsx750 (suzuki),2003.0
16886810,19,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr300 (honda),2016.0
16888697,21,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzfr6 (yamaha),2010.0
16890075,22,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,gld - gold,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2005.0
16892879,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,fz07 (yamaha),2016.0
16893142,36,w - white,1 - male,0,n - not injured,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2014.0
16893492,27,w - white,1 - male,0,n - not injured,mc - motorcycle,whi - white,98 - other  (explain in narrative),yamaha,yzf1000 (yamaha),2010.0
16893623,54,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),indian motorcycle co.,scout (indian motorcycle co.),2015.0
16942652,36,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),bmw,k1600 (bmw),2012.0
16934718,17,98 - other,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzfr6 (yamaha),2009.0
16938020,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),honda,unknown (honda),2004.0
16949429,38,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),aprilia,sportcity (aprilia),2004.0
16934265,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,sidekick (suzuki),2002.0
16940734,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2018.0
16946566,59,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),honda,st1100 (honda),2009.0
16947058,32,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2009.0
16938274,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,en500 (kawasaki),1993.0
16941676,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2017.0
16948752,39,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,gld - gold,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2016.0
16936087,23,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,cbr250 (honda),2012.0
16941139,22,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2013.0
16943163,14,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cr85 (honda),2015.0
16944032,35,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2014.0
16945020,37,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,gsx (suzuki),2018.0
16945650,32,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2004.0
16947131,42,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),suzuki,unknown (suzuki),2006.0
16941381,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),homemade vehicle,unknown (homemade vehicle),2008.0
16937899,21,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xls (harley-davidson),2016.0
16938136,19,w - white,1 - male,1,n - not injured,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,zx600 (kawasaki),2008.0
16941576,25,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2013.0
16935542,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,bw200 (yamaha),2004.0
16935795,28,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),ducati,superbike (ducati),2009.0
16937057,19,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,fz8 (yamaha),2011.0
16959825,42,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,xl185 (honda),1982.0
16937300,43,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flde (harley-davidson),2005.0
16938137,42,w - white,1 - male,1,n - not injured,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,gl1800 (honda),2006.0
16953275,58,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flhtcu (harley-davidson),1999.0
16939556,34,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxdb (harley-davidson),2014.0
16939967,35,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,fld (harley-davidson),2009.0
16940502,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzf1000 (yamaha),2017.0
16941100,42,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fld (harley-davidson),2009.0
16943351,60,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2016.0
16943767,50,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2008.0
16944262,27,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2010.0
16948570,55,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,flhs (harley-davidson),2012.0
16949424,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2006.0
16951192,28,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr1000 (honda),2012.0
16953755,35,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),1997.0
16939811,62,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,xg500 (harley-davidson),2017.0
16940614,81,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),yamaha,unknown (yamaha),2014.0
16941237,34,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2004.0
16942282,45,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzfr1 (yamaha),2000.0
16944443,44,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),triumph motorcycle,daytona 675r (triumph motorcycle),2010.0
16946694,61,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),yamaha,fz09 (yamaha),2014.0
16948571,42,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,flhcs (harley-davidson),2007.0
16949915,66,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flhcs (harley-davidson),2013.0
16951339,32,99 - unknown,2 - female,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,fxb (harley-davidson),2019.0
16951344,55,98 - other,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),buell,lightning (buell),2006.0
16951964,33,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),bmw,f650 (bmw),2010.0
16958841,76,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flstc (harley-davidson),2004.0
16943278,22,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,xv1000 (yamaha),2004.0
16943464,28,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxb (harley-davidson),2018.0
16945107,19,i - amer. indian/alaskan native,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,yzf600 (yamaha),2016.0
16943733,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),yamaha,xvs650 (yamaha),2007.0
16944440,55,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,flstf (harley-davidson),2001.0
16944955,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxs (harley-davidson),2003.0
16946210,46,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),kawasaki,vn900 (kawasaki),2009.0
16950194,61,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flstf (harley-davidson),1998.0
16950612,38,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,vt1100 (honda),1985.0
16946900,19,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),1996.0
16947774,66,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2018.0
16952183,30,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr600 (honda),1999.0
16949006,23,98 - other,2 - female,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,yzfr1 (yamaha),2007.0
16949035,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,fxlr (harley-davidson),2019.0
16949116,56,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,ttr125 (yamaha),2004.0
16949362,31,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),triumph motorcycle,unknown (triumph motorcycle),2014.0
16949821,28,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),1999.0
16950119,22,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhr (harley-davidson),2001.0
16952007,18,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx-r600 (suzuki),2004.0
16953687,45,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fltrx (harley-davidson),2017.0
16954706,79,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),vespa,unknown (vespa),2007.0
16955036,58,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),unknown,unknown (unknown),2014.0
16957554,50,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flstci (harley-davidson),2004.0
17006210,33,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,flhs (harley-davidson),2019.0
16950836,38,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),suzuki,sv650 (suzuki),2017.0
16954800,29,b - black,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),1998.0
17197153,34,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2016.0
16954395,31,w - white,1 - male,1,n - not injured,mc - motorcycle,whi - white,98 - other  (explain in narrative),husqvarna,unknown (husqvarna),2016.0
16956356,54,w - white,2 - female,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2014.0
16952753,33,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xlh883 (harley-davidson),2019.0
16952916,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),mini,unknown (mini),2007.0
16953245,30,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx (suzuki),2013.0
16953517,24,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,rt100 (yamaha),2013.0
16953651,66,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2008.0
16954667,28,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,zr1000 (kawasaki),2008.0
16957056,57,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,vl800 (suzuki),2001.0
16957140,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),honda,unknown (honda),2005.0
16958525,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,kx250 (kawasaki),2005.0
16955000,35,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2016.0
16955448,31,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,xvs65 (yamaha),2009.0
16958169,68,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,vl800 (suzuki),2001.0
16958265,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),yamaha,fz6 (yamaha),2012.0
16958962,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzfr1 (yamaha),2009.0
16959302,50,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2015.0
17004525,58,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,flstci (harley-davidson),2001.0
17005077,23,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2019.0
17006938,26,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2013.0
16999828,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,kawasaki,klx250 (kawasaki),2012.0
17019050,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx (suzuki),2007.0
17217871,45,w - white,1 - male,1,n - not injured,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2001.0
17006392,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhrs (harley-davidson),2003.0
17003399,64,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flstc (harley-davidson),2003.0
17003919,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),bmw,unknown (bmw),2017.0
17007789,46,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2012.0
17000633,49,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2005.0
17023026,47,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),unknown,unknown (unknown),2017.0
17001934,53,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2001.0
17010426,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx (suzuki),2001.0
17012782,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),moto guzzi,norge (moto guzzi),2007.0
17001938,45,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2018.0
17002383,38,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzfr3 (yamaha),2018.0
17006140,45,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,vt750 (honda),2002.0
17003639,53,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,xvs1100 (yamaha),2002.0
17004138,42,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,xr1200 (harley-davidson),2018.0
17016550,66,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2017.0
17006602,47,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flrt (harley-davidson),2016.0
17007462,31,w - white,1 - male,0,k - fatal injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),harley-davidson,fxs (harley-davidson),2003.0
17010002,26,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2015.0
17012098,40,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2007.0
17016955,44,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2017.0
17019329,32,98 - other,1 - male,0,k - fatal injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,gsx-r600 (suzuki),2004.0
17023653,48,w - white,1 - male,0,n - not injured,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,m50 (suzuki),2005.0
16999639,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gld - gold,98 - other  (explain in narrative),victory motorcycles,deluxe touring (victory motorcycles),2013.0
17001050,40,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),1994.0
17011263,50,h - hispanic,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cmx250 (honda),2008.0
17015849,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,er650 (kawasaki),2009.0
17018445,38,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2006.0
17001018,25,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),1988.0
17000011,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxstd (harley-davidson),2001.0
17000378,44,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2009.0
17001458,27,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2019.0
17014329,77,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),can-am,spyder roadster (can-am),2012.0
17016478,54,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2009.0
17001545,34,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),triumph motorcycle,rocket iii (triumph motorcycle),2015.0
17002465,63,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2003.0
17002701,68,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,10 - defective or no vehicle brakes,all other makes,unknown (all other makes),2008.0
17003198,26,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,zr900 (kawasaki),2017.0
17007792,59,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,vt750 (honda),1998.0
17012523,46,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2008.0
17013517,39,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fld (harley-davidson),2002.0
17067698,43,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2016.0
17004059,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),moto guzzi,v7 (moto guzzi),2017.0
17004563,19,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flsti (harley-davidson),2009.0
17014787,71,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,gl1100 (honda),1998.0
17016672,59,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,vt1300 (honda),2012.0
17018476,58,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,unknown (yamaha),2002.0
