crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity,license_plate_state,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
18580236.0,41.0,no charges,b - black,2021-10-30,saturday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,ex400 (kawasaki),2018
18580245.0,32.0,no charges,b - black,2021-10-30,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flhs (harley-davidson),2014
18576452.0,60.0,"driving while license invalid, improper driver license type for vehicle",w - white,2021-10-31,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,harley-davidson,fxwg (harley-davidson),1986
18582585.0,25.0,unsafe speed,w - white,2021-10-31,sunday,2 - female,1 - not worn,am - class a and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2002
18592288.0,43.0,no charges,w - white,2021-10-31,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,xv500 (yamaha),2015
18594947.0,52.0,no charges,w - white,2021-10-31,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,yamaha,xvs1100 (yamaha),2002
18593584.0,33.0,no charges,w - white,2021-11-01,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,,,yamaha,xvs950 (yamaha),2021
18572310.0,40.0,no charges,w - white,2021-11-02,tuesday,2 - female,1 - not worn,c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,xvs950 (yamaha),2016
18574632.0,26.0,no charges,w - white,2021-11-02,tuesday,1 - male,"3 - worn, not damaged",bm - class b and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flht (harley-davidson),2013
18592091.0,29.0,no charges,w - white,2021-11-02,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxdb (harley-davidson),2014
18574669.0,20.0,no charges,h - hispanic,2021-11-03,wednesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,yamaha,unknown (yamaha),2004
18576543.0,31.0,no charges,w - white,2021-11-03,wednesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flhc (harley-davidson),2012
18576177.0,19.0,unsafe speed,w - white,2021-11-05,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,ninja zx (kawasaki),2010
18577571.0,44.0,driving while intoxicated- 3rd or more,w - white,2021-11-05,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2011
18579247.0,45.0,no charges,w - white,2021-11-05,friday,2 - female,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,xl883 (harley-davidson),2017
18579261.0,29.0,"evading arrest detention w/veh, assault public servant, unl poss firearm by felon, man or del of substance in pg 1",w - white,2021-11-05,friday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,ksf250 (kawasaki),2007
18582801.0,37.0,driving while intoxicated 2nd,w - white,2021-11-05,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2016
18586263.0,50.0,no charges,h - hispanic,2021-11-05,friday,2 - female,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxd (harley-davidson),2014
18594035.0,53.0,no charges,h - hispanic,2021-11-05,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,triumph motorcycle,tiger (triumph motorcycle),2013
18660305.0,22.0,no charges,a - asian,2021-11-05,friday,2 - female,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,,sym,citycom (sym),2012
18573525.0,62.0,no charges,w - white,2021-11-06,saturday,1 - male,1 - not worn,98 - other/out of state,0,ar - arkansas,1 - driver license,b - suspected minor injury,ar - arkansas,mc - motorcycle,grn - green,,harley-davidson,flhpe (harley-davidson),2020
18574300.0,69.0,no charges,w - white,2021-11-06,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,fxstdi (harley-davidson),2003
18574322.0,64.0,no charges,w - white,2021-11-06,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2001
18574339.0,32.0,no insurance,b - black,2021-11-06,saturday,1 - male,1 - not worn,am - class a and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhx (harley-davidson),2006
18574973.0,33.0,no charges,b - black,2021-11-06,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xls (harley-davidson),2020
18575183.0,49.0,no charges,w - white,2021-11-06,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,gry - gray,,honda,unknown (honda),2005
18575877.0,54.0,no charges,b - black,2021-11-06,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,98 - other  (explain in narrative),kawasaki,zx1400 (kawasaki),2008
18576374.0,61.0,no charges,w - white,2021-11-06,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,fxs (harley-davidson),2006
18577211.0,36.0,"driving while license invalid, operation of vehicle w/ expired license plate",h - hispanic,2021-11-06,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,,kawasaki,vulcan 2000 (kawasaki),2002
18577621.0,34.0,no charges,w - white,2021-11-06,saturday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxdl (harley-davidson),2001
18579319.0,60.0,no charges,b - black,2021-11-06,saturday,1 - male,"2 - worn, damaged",a - class a,0,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,sil - silver,,honda,unknown (honda),2003
18579838.0,51.0,no charges,b - black,2021-11-06,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,ninja zx (kawasaki),2021
18580572.0,28.0,"fail to drive in single lane, fail to maintain financial responsibility, improper driver license-no class m",w - white,2021-11-06,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxd (harley-davidson),2009
18580984.0,43.0,no charges,a - asian,2021-11-06,saturday,1 - male,"4 - worn, unk damage",am - class a and m,1,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,aprilia,rsv4 (aprilia),2018
18581656.0,56.0,no charges,b - black,2021-11-06,saturday,2 - female,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,grn - green,,indian motorcycle co.,scout (indian motorcycle co.),2018
18582858.0,63.0,no charges,w - white,2021-11-06,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxd (harley-davidson),2016
18583556.0,46.0,no charges,w - white,2021-11-06,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,honda,nt700 (honda),2011
18585825.0,39.0,no charges,w - white,2021-11-06,saturday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,yel - yellow,,yamaha,yzfr1 (yamaha),2006
18585951.0,31.0,no charges,w - white,2021-11-06,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,vrscdx (harley-davidson),2008
18589107.0,18.0,no charges,h - hispanic,2021-11-06,saturday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,k - fatal injury,,mc - motorcycle,blk - black,,kawasaki,ninja zx (kawasaki),2019
18589833.0,44.0,unsafe speed,b - black,2021-11-06,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx-r750 (suzuki),2013
18589991.0,64.0,no charges,w - white,2021-11-06,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,flstn (harley-davidson),2005
18592068.0,56.0,no charges,b - black,2021-11-06,saturday,1 - male,"4 - worn, unk damage",am - class a and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flhx (harley-davidson),2013
18595248.0,28.0,no charges,w - white,2021-11-06,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,xvs1300 (yamaha),2009
18578605.0,28.0,no charges,b - black,2021-11-07,sunday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,mo - missouri,1 - driver license,b - suspected minor injury,mo - missouri,mc - motorcycle,blk - black,,kawasaki,ninja zx (kawasaki),2013
18578610.0,27.0,no charges,h - hispanic,2021-11-07,sunday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,mx - mexico,1 - driver license,b - suspected minor injury,mx - mexico,mc - motorcycle,mul - multicolored,,honda,cbr1000 (honda),2009
18579061.0,47.0,no charges,w - white,2021-11-07,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,pm - police motorcycle,mul - multicolored,12 - defective or slick tires,harley-davidson,flhp (harley-davidson),2021
18582015.0,71.0,no charges,h - hispanic,2021-11-07,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),1997
18595288.0,29.0,no charges,w - white,2021-11-07,sunday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2014
18576745.0,54.0,no charges,b - black,2021-11-08,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fld (harley-davidson),2008
18582366.0,50.0,no charges,b - black,2021-11-08,monday,2 - female,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,honda,unknown (honda),2013
18581499.0,28.0,no charges,h - hispanic,2021-11-09,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,cb600 (honda),2020
18587911.0,32.0,no charges,w - white,2021-11-09,tuesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,mul - multicolored,,yamaha,unknown (yamaha),
18595922.0,48.0,driving while license invalid,w - white,2021-11-09,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,yamaha,xv1000 (yamaha),2008
18598153.0,20.0,no charges,w - white,2021-11-09,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,ducati,multistrada (ducati),2006
18581626.0,27.0,no charges,h - hispanic,2021-11-10,wednesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,cmx250 (honda),2021
18591189.0,22.0,no charges,w - white,2021-11-10,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,yzfr6 (yamaha),2008
18591419.0,27.0,no charges,h - hispanic,2021-11-10,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,honda,cbr1000 (honda),2008
18595400.0,,no charges,w - white,2021-11-10,wednesday,1 - male,99 - unknown if worn,99 - unknown,0,un - unknown,99 - unknown,b - suspected minor injury,un - unknown,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2008
18596666.0,40.0,no charges,w - white,2021-11-10,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,unknown,unknown (unknown),2021
18584210.0,41.0,no charges,w - white,2021-11-11,thursday,2 - female,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ple - purple,,honda,cbr250 (honda),2003
18588894.0,62.0,no charges,w - white,2021-11-11,thursday,1 - male,1 - not worn,98 - other/out of state,0,ne - nebraska,1 - driver license,b - suspected minor injury,ne - nebraska,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2007
18586787.0,21.0,no charges,h - hispanic,2021-11-12,friday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flt (harley-davidson),2021
18589869.0,23.0,no charges,h - hispanic,2021-11-12,friday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,fcx (honda),2018
18595191.0,33.0,no charges,98 - other,2021-11-12,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,gry - gray,,kawasaki,ex650 (kawasaki),2018
18649665.0,51.0,no charges,w - white,2021-11-12,friday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,a - suspected serious injury,,mc - motorcycle,blu - blue,,honda,vtx1300 (honda),2006
18587467.0,38.0,"fail to control speed, drivers license-code m",w - white,2021-11-13,saturday,1 - male,"3 - worn, not damaged",a - class a,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,triumph motorcycle,trident (triumph motorcycle),2022
18587617.0,76.0,no charges,w - white,2021-11-13,saturday,1 - male,"2 - worn, damaged",98 - other/out of state,0,nd - north dakota,1 - driver license,a - suspected serious injury,nd - north dakota,mc - motorcycle,blk - black,,harley-davidson,flhtcui (harley-davidson),2011
18588092.0,63.0,no charges,w - white,2021-11-13,saturday,1 - male,"2 - worn, damaged",am - class a and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2019
18589012.0,29.0,no charges,h - hispanic,2021-11-13,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,yamaha,mt-01 (yamaha),2020
18590238.0,25.0,no charges,i - amer. indian/alaskan native,2021-11-13,saturday,1 - male,1 - not worn,bm - class b and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,harley-davidson,flhc (harley-davidson),2013
18591709.0,37.0,"expired registration feb/17, no drivers license, no insurance",w - white,2021-11-13,saturday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,atc125 (honda),2001
18592872.0,58.0,no charges,w - white,2021-11-13,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2002
18596423.0,26.0,no charges,w - white,2021-11-13,saturday,1 - male,"2 - worn, damaged",bm - class b and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,fltc (harley-davidson),2022
18597239.0,55.0,no charges,w - white,2021-11-13,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,triumph motorcycle,unknown (triumph motorcycle),2020
18589088.0,37.0,no charges,h - hispanic,2021-11-14,sunday,1 - male,"2 - worn, damaged",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,mar - maroon,,suzuki,unknown (suzuki),2004
18591788.0,54.0,unsafe change from direct course,98 - other,2021-11-14,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,unknown (yamaha),2020
18595865.0,20.0,unsafe speed,w - white,2021-11-14,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xl883 (harley-davidson),2021
18596329.0,32.0,no charges,w - white,2021-11-14,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,flhxs (harley-davidson),2021
18597863.0,37.0,"dwi - third or more, dwli",w - white,2021-11-14,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,yamaha,xv1900 (yamaha),2009
18589938.0,28.0,no charges,w - white,2021-11-15,monday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda),2006
18591288.0,36.0,no charges,w - white,2021-11-15,monday,1 - male,1 - not worn,98 - other/out of state,0,ms - mississippi,1 - driver license,b - suspected minor injury,ms - mississippi,mc - motorcycle,blk - black,,suzuki,vzr1800 (suzuki),2014
18594523.0,59.0,no charges,h - hispanic,2021-11-15,monday,1 - male,"3 - worn, not damaged",,0,,,n - not injured,,mc - motorcycle,tan - tan,,harley-davidson,flhr (harley-davidson),2008
18596517.0,65.0,improper driver license for type vehicle- motorcycle,w - white,2021-11-15,monday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2015
18597337.0,44.0,no charges,w - white,2021-11-15,monday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,unknown (harley-davidson),2017
18593248.0,34.0,no charges,w - white,2021-11-16,tuesday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,ar - arkansas,1 - driver license,b - suspected minor injury,ar - arkansas,mc - motorcycle,red - red,,kawasaki,ninja zx (kawasaki),2007
18596083.0,21.0,no charges,w - white,2021-11-16,tuesday,1 - male,"3 - worn, not damaged",5 - unlicensed,0,,5 - unlicensed,a - suspected serious injury,,mc - motorcycle,red - red,,honda,vt750 (honda),2007
18597355.0,29.0,"no driver license, fail to maintain financial responsibility",h - hispanic,2021-11-16,tuesday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,mul - multicolored,,all other makes,unknown (all other makes),2020
18640315.0,32.0,no charges,w - white,2021-11-16,tuesday,1 - male,1 - not worn,a - class a,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhtk (harley-davidson),2014
18596267.0,42.0,no charges,h - hispanic,2021-11-17,wednesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,grn - green,,kawasaki,kz1100 (kawasaki),2013
18596303.0,28.0,no charges,b - black,2021-11-17,wednesday,2 - female,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,triumph motorcycle,sprint (triumph motorcycle),2002
18645141.0,33.0,no charges,h - hispanic,2021-11-20,saturday,1 - male,1 - not worn,am - class a and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fld (harley-davidson),2011
18647763.0,19.0,unsafe speed (txtrc 545.351),w - white,2021-11-20,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,unknown (kawasaki),2019
18639806.0,61.0,unsafe speed,w - white,2021-11-21,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhr (harley-davidson),2014
18653854.0,24.0,no charges,w - white,2021-11-24,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,cbr1000 (honda),2006
18655958.0,37.0,no charges,w - white,2021-11-24,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,fltrx (harley-davidson),2020
18645406.0,51.0,unsafe speed,w - white,2021-11-30,tuesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx750 (suzuki),2006
18641651.0,43.0,no charges,h - hispanic,2021-12-01,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xl1200 (harley-davidson),2009
18655968.0,33.0,"fail to maintain financial resbonsibility, drviing while license invalid",w - white,2021-12-01,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,fzs10 (yamaha),2002
18641444.0,31.0,no charges,w - white,2021-12-02,thursday,1 - male,"4 - worn, unk damage",5 - unlicensed,0,tx - texas,4 - id card,k - fatal injury,tx - texas,mc - motorcycle,mul - multicolored,,yamaha,yzfr1 (yamaha),2008
18641563.0,47.0,no charges,h - hispanic,2021-12-02,thursday,2 - female,"2 - worn, damaged",99 - unknown,0,un - unknown,99 - unknown,a - suspected serious injury,un - unknown,mc - motorcycle,blu - blue,,harley-davidson,unknown (harley-davidson),
18641398.0,65.0,no charges,w - white,2021-12-03,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,mul - multicolored,,harley-davidson,elw (harley-davidson),2021
18637974.0,26.0,no charges,w - white,2021-12-04,saturday,1 - male,"2 - worn, damaged",98 - other/out of state,0,fl - florida,1 - driver license,a - suspected serious injury,fl - florida,mc - motorcycle,blk - black,,kawasaki,ex650 (kawasaki),2021
18640347.0,60.0,no charges,w - white,2021-12-04,saturday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxd (harley-davidson),2005
18641670.0,25.0,no charges,w - white,2021-12-04,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,ninja zx (kawasaki),2014
18641745.0,20.0,no charges,w - white,2021-12-04,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,honda,unknown (honda),
18647374.0,39.0,no charges,w - white,2021-12-04,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,flt (harley-davidson),2021
18655979.0,25.0,"unsafe speed/ too fast for conditions, driving while license invalid, no motorcycle endorsement, fail to maintain financial responsibility",w - white,2021-12-04,saturday,1 - male,"2 - worn, damaged",98 - other/out of state,0,la - louisiana,1 - driver license,a - suspected serious injury,la - louisiana,mc - motorcycle,blk - black,,kawasaki,vulcan 2000 (kawasaki),2007
18639534.0,25.0,no charges,w - white,2021-12-05,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,triumph motorcycle,street scrambler (triumph motorcycle),2022
18645788.0,42.0,"driving while license invalid, unsafe speed",w - white,2021-12-05,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,honda,cbr600 (honda),2006
18645863.0,75.0,no charges,w - white,2021-12-05,sunday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,xl883 (harley-davidson),2020
18646147.0,75.0,no charges,w - white,2021-12-05,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,fxb (harley-davidson),1976
18648876.0,39.0,no charges,w - white,2021-12-05,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,98 - other (explain in narrative),,suzuki,gsx-r600 (suzuki),2001
18785395.0,65.0,no charges,w - white,2021-12-05,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,flt (harley-davidson),2014
18641842.0,52.0,"operating a motor vehicle without a valid license, driving without proof of financial responsibility",h - hispanic,2021-12-06,monday,2 - female,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,kawasaki,ninja zx (kawasaki),2021
