,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
188,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (harley-davidson),2001.0
189,80,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2012.0
190,53,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2005.0
191,56,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),2000.0
192,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),victory motorcycles,cross country (victory motorcycles),2012.0
193,35,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2001.0
194,22,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,cbr600 (honda),2002.0
195,51,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,grn - green,12 - defective or slick tires,kawasaki,ninja zx (kawasaki),2015.0
196,41,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2013.0
197,68,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),victory motorcycles,unknown (victory motorcycles),2012.0
198,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx (suzuki),2006.0
199,41,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),indian motorcycle co.,scout (indian motorcycle co.),2015.0
200,32,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,crf150 (honda),2009.0
201,68,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),kawasaki,kl650 (kawasaki),2017.0
202,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cbr900 (honda),2003.0
203,61,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,flhtcu (harley-davidson),2001.0
204,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,cbr1000 (honda),2015.0
205,41,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),bmw,s 1000 (bmw),2013.0
206,29,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),indian motorcycle co.,unknown (indian motorcycle co.),2016.0
207,28,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,unknown (yamaha),2010.0
208,62,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhtp (harley-davidson),2003.0
209,19,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (harley-davidson),2003.0
210,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,vrscf (harley-davidson),2012.0
211,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,yzf750 (yamaha),2001.0
212,62,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),all other makes,unknown (all other makes),2012.0
213,19,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2002.0
214,24,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2016.0
215,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr250 (honda),2009.0
216,35,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,unknown (harley-davidson),2015.0
217,30,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cbr1000 (honda),2015.0
218,17,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),triumph motorcycle,bonneville (triumph motorcycle),2014.0
219,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,er650 (kawasaki),2015.0
220,56,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2002.0
221,17,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2007.0
222,31,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2007.0
223,28,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,sil - silver,12 - defective or slick tires,yamaha,xvs1100 (yamaha),2007.0
224,22,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cm250 (honda),2003.0
225,26,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx-r1000 (suzuki),2003.0
226,23,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),1991.0
227,24,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),kawasaki,zx600 (kawasaki),2001.0
228,22,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,klx650 (kawasaki),2007.0
229,58,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,unknown (harley-davidson),2006.0
230,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,zr1200 (kawasaki),2001.0
231,60,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2003.0
232,22,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),suzuki,gsx (suzuki),2003.0
233,53,w - white,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),honda,st1300 (honda),2007.0
234,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,bro - brown,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),1999.0
235,46,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),honda,unknown (harley-davidson),2006.0
236,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2011.0
237,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),triumph motorcycle,daytona (triumph motorcycle),2007.0
238,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),kawasaki,er650 (kawasaki),2017.0
239,27,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx1300 (suzuki),2011.0
240,21,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx-r600 (suzuki),2005.0
241,29,98 - other,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,unknown (suzuki),2006.0
242,50,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2006.0
243,34,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,vn1600 (kawasaki),2004.0
244,40,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flh80 (harley-davidson),2014.0
245,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2007.0
246,68,w - white,1 - male,1,n - not injured,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,vn1700 (kawasaki),2013.0
247,55,w - white,1 - male,0,n - not injured,mc - motorcycle,ong - orange,98 - other  (explain in narrative),harley-davidson,fltrx (harley-davidson),2015.0
248,45,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),bmw,unknown (harley-davidson),2008.0
249,49,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,bge - beige,98 - other  (explain in narrative),harley-davidson,flhr (harley-davidson),2014.0
250,30,w - white,1 - male,0,k - fatal injury,mc - motorcycle,ple - purple,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2004.0
251,30,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,zx636 (kawasaki),2006.0
252,35,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),yamaha,xv1000 (yamaha),2009.0
253,51,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,vl1500 (suzuki),2007.0
254,24,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),honda,c-series (honda),2010.0
255,41,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,vzr1800 (suzuki),2017.0
256,41,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),1995.0
257,27,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,vtx1300 (honda),2007.0
258,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2008.0
259,62,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2007.0
260,37,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2012.0
261,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),isuzu,unknown (isuzu),2003.0
262,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),victory motorcycles,high-ball (victory motorcycles),2012.0
263,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),moto guzzi,unknown (moto guzzi),2016.0
264,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),yamaha,yzfr6 (yamaha),2009.0
265,39,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,st1300 (honda),2006.0
266,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),bmw,r100 (bmw),1992.0
267,38,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr1100 (honda),1999.0
268,49,b - black,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2017.0
269,14,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,crf150 (honda),2009.0
270,27,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fltrx (harley-davidson),2017.0
271,44,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),victory motorcycles,unknown (victory motorcycles),2006.0
272,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2009.0
273,56,w - white,1 - male,0,n - not injured,mc - motorcycle,grn - green,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),1996.0
274,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),yamaha,unknown (yamaha),2003.0
275,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2016.0
276,26,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2014.0
277,26,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,10 - defective or no vehicle brakes,kawasaki,ninja zx (kawasaki),2007.0
278,50,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xr1200 (harley-davidson),2016.0
279,40,w - white,1 - male,1,n - not injured,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,fltru (harley-davidson),2016.0
280,22,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx-r1000 (suzuki),2014.0
281,35,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),honda,vt1100 (honda),2010.0
282,48,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gld - gold,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2014.0
283,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2016.0
284,59,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),honda,gl1800 (honda),2008.0
285,45,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2016.0
286,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2011.0
287,40,w - white,1 - male,0,k - fatal injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,flhx (harley-davidson),2018.0
