crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year,vehicle_make_country,injury_binary
18472524,41,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2022,Japan,1
18474540,39,b - black,1 - male,1,n - not injured,mc - motorcycle,ong - orange,suzuki,gsx,2008,Japan,0
18470002,58,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,harley-davidson,fxlr,202,USA,1
18474635,45,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,indian motorcycle co.,scout,2017,Other,1
18473293,58,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,honda,gl1500,1997,Japan,1
18475888,26,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,bmw,s 1000,2021,Germany,1
18474951,52,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blu - blue,harley-davidson,fxb,2018,USA,1
18476093,31,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xl883,2018,USA,1
18474793,43,b - black,1 - male,0,k - fatal injury,mc - motorcycle,red - red,harley-davidson,flhc,2007,USA,1
18474369,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2004,Japan,1
18471801,40,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fltrk,202,USA,1
18474739,23,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,honda,cbr1000,2007,Japan,1
18468286,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,victory motorcycles,cross country,2011,Other,1
18470544,41,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,triumph motorcycle,bonneville,2001,Other,1
18475577,31,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,honda,pa50,2017,Japan,1
18479728,39,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,ducati,m600,2003,Italy,1
18467398,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,grom,2014,Japan,1
18468795,54,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,mt03,2003,Japan,1
18470680,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxs,2013,USA,1
18472906,40,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,bge - beige,harley-davidson,flhtc,1983,USA,1
18476325,39,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,harley-davidson,fxdf,2005,USA,1
18472439,66,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2003,USA,1
18476748,30,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx,2019,Japan,1
18480881,62,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxd,2017,USA,1
18472749,44,w - white,1 - male,1,k - fatal injury,mc - motorcycle,sil - silver,harley-davidson,xlh883,2004,USA,1
18472808,24,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,moto guzzi,v7,2019,Other,1
18475093,41,w - white,1 - male,0,n - not injured,mc - motorcycle,grn - green,harley-davidson,flh80,2011,USA,0
18468123,43,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,victory motorcycles,high-ball,2012,Other,1
18469072,23,w - white,1 - male,0,n - not injured,mc - motorcycle,red - red,ducati,monster,2013,Italy,0
18471890,46,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2002,USA,1
18472458,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,husqvarna,supermoto701,2017,Other,1
18472760,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flt,2011,USA,1
18473158,59,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,kawasaki,zx1200,2002,Japan,1
18473720,37,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,yamaha,yzfr1,1998,Japan,1
18479249,42,w - white,1 - male,1,n - not injured,mc - motorcycle,sil - silver,suzuki,gsx-r1000,2001,Japan,0
18467284,39,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,mar - maroon,harley-davidson,flh80,2009,USA,1
18467493,27,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,kawasaki,vn800,2001,Japan,1
18469598,61,w - white,1 - male,0,n - not injured,mc - motorcycle,yel - yellow,yamaha,yzfr1,2009,Japan,0
18469772,49,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yzfr1,2008,Japan,1
18470302,59,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2017,USA,1
18473785,18,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xl883,2004,USA,1
18468079,71,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhtci,2006,USA,1
18468630,27,b - black,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,fld,2021,USA,0
18468917,15,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,polar,not applicable,2009,Other,1
18469123,69,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,harley-davidson,fld,202,USA,1
18469675,23,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,honda,cbf300,202,Japan,1
18470795,34,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,yamaha,xvs1100,2009,Japan,1
18471099,45,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,yamaha,xvs1100,2,Japan,1
18471289,57,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flhc,2018,USA,1
18471633,22,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,suzuki,gsx1300,2019,Japan,1
18471905,79,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,flde,2005,USA,1
18473829,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,202,USA,1
18474675,20,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2007,Japan,1
18476346,30,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,xl1200,2021,USA,1
18478106,52,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsx,1996,Japan,1
18478548,27,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xlh,1994,USA,1
18481078,38,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,honda,xl100,202,Japan,0
18470162,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,sv1000,2005,Japan,1
18480817,46,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,flhr,2013,USA,0
18480832,32,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,vt700,202,Japan,1
18473526,43,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2,USA,1
18475115,24,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,gsx,2004,Japan,1
18476116,74,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fld,2021,USA,1
18479553,45,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flhxs,2021,USA,1
18473232,45,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,victory motorcycles,vegas,2014,Other,1
18473527,67,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yzfr1,2008,Japan,1
18474362,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,harley-davidson,xlh,2015,USA,1
18476454,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr1000,2016,Japan,1
18477943,42,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,yamaha,xv1000,2006,Japan,1
18478581,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2,Japan,1
18475946,33,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,rt100,2005,Japan,1
18477459,20,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2006,USA,1
18479346,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,kl250,2009,Japan,1
18477573,43,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,red - red,triumph motorcycle,thunderbird,1999,Other,1
18478564,33,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,grn - green,harley-davidson,xl883,2021,USA,1
18479911,56,b - black,1 - male,0,n - not injured,mc - motorcycle,blk - black,honda,cbr600,2004,Japan,0
18480700,38,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,genuine scooter co.,buddy,2019,Other,1
18480763,64,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,fld,2007,USA,1
18535687,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xlh,2008,USA,1
18543743,64,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xg500,2015,USA,1
18533806,50,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fls,2003,USA,1
18541698,61,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,indian motorcycle co.,chief,202,Other,1
18536491,56,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,triumph motorcycle,sprint,2006,Other,1
18537520,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,harley-davidson,fxsb,2017,USA,1
18537589,30,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2007,USA,1
18533118,50,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2014,USA,1
18539162,30,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xg750,2019,USA,1
18538846,24,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,ca50,2,Japan,1
18541034,42,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,kawasaki,zx1000,2012,Japan,1
18605721,31,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fld,2021,USA,1
18536279,85,w - white,1 - male,1,k - fatal injury,mc - motorcycle,ong - orange,yamaha,yzfr1,2012,Japan,1
18535062,57,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flt,2019,USA,1
18536294,60,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,bmw,r1200,2015,Germany,1
18539487,27,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx,2008,Japan,1
18540079,45,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhc,2019,USA,1
18540401,32,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,ong - orange,ktm,500,2015,Austria,1
18540405,20,w - white,1 - male,1,n - not injured,mc - motorcycle,grn - green,kawasaki,ninja zx,2012,Japan,0
18544841,20,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,suzuki,gsx-r750,2005,Japan,1
18545106,27,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2017,Japan,1
18545121,60,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flt,2012,USA,1
18608485,27,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx-r1000,2008,Japan,1
18538575,66,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flstc,2017,USA,1
18535050,22,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,honda,cbr600,2015,Japan,1
18536039,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzf600,2001,Japan,1
18533142,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,suzuki,gsx-r750,2018,Japan,1
18536373,39,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,bmw,g310,2018,Germany,1
18534676,41,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhxs,2014,USA,1
18532460,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,kawasaki,ninja zx,2008,Japan,1
18533363,30,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yzfr1,2003,Japan,1
18534261,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gs500,2008,Japan,1
18536253,26,a - asian,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yzfr1,2006,Japan,1
18536340,65,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fld,2009,USA,1
18533203,40,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,suzuki,gsx,2006,Japan,1
18533711,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2006,USA,1
18534893,72,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flt,2016,USA,1
18535896,33,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,vl800,2005,Japan,1
18536580,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxs,2012,USA,1
18538596,51,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,can-am,spyder roadster,2008,Other,1
18539272,55,b - black,1 - male,1,n - not injured,mc - motorcycle,blk - black,honda,cmx500,2021,Japan,0
18540038,45,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,honda,vt1100,2011,Japan,1
18540793,17,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx650,1999,Japan,1
18540875,49,h - hispanic,2 - female,1,a - suspected serious injury,mc - motorcycle,blk - black,indian motorcycle co.,sport chief,2017,Other,1
18542609,50,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,flh80,2015,USA,1
18544684,38,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxdwg,1998,USA,1
18545124,46,w - white,1 - male,0,k - fatal injury,mc - motorcycle,red - red,kawasaki,ninja zx,2001,Japan,1
18545270,58,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,1987,Japan,1
18546095,47,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xlh883,2009,USA,1
18610885,54,w - white,1 - male,0,k - fatal injury,mc - motorcycle,red - red,harley-davidson,xl1200,2005,USA,1
18535743,19,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,vl800,2006,Japan,1
18536112,29,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,kawasaki,vulcan 2000,2015,Japan,1
18536942,27,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flhx,2009,USA,1
18537943,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxd,2012,USA,1
18541250,74,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,harley-davidson,flt,2019,USA,1
18543133,58,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2007,USA,1
18543340,64,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2017,USA,1
18543751,25,h - hispanic,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2021,USA,1
18545115,43,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,1974,USA,1
18537092,74,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,grn - green,kawasaki,zg1200,1999,Japan,0
18543480,43,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2009,USA,1
18544697,46,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,victory motorcycles,cross country,2008,Other,1
18742056,49,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,kawasaki,1600,2014,Japan,1
18538779,60,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2001,USA,1
18540019,58,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,sxs700,1997,Japan,1
18542316,21,a - asian,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,yamaha,yzfr6,2018,Japan,1
18543575,60,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,fxdli,2004,USA,0
18545443,40,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,fld,2012,USA,0
18545845,22,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,mt-01,2019,Japan,1
18546030,42,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ex300,2016,Japan,1
18611727,33,b - black,1 - male,0,k - fatal injury,mc - motorcycle,grn - green,yamaha,yzf1000,2017,Japan,1
18605018,30,h - hispanic,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,vtx1300,2002,Japan,1
18599979,57,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fld,201,USA,1
18597962,38,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,honda,cbr600,2007,Japan,1
18599770,46,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,bge - beige,harley-davidson,flhtcu,2009,USA,1
18605080,57,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flhtcu,2007,USA,1
18598083,19,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,whi - white,ktm,390,2021,Austria,0
18598391,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2015,Japan,1
18610179,55,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flstni,2006,USA,1
18601288,25,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,sh150,2002,Japan,1
18603738,27,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,flhp,2004,USA,1
18604717,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,harley-davidson,flh80,2017,USA,1
18604808,31,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsx1100,2007,Japan,1
18611305,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2006,Japan,1
18603731,43,w - white,1 - male,0,n - not injured,mc - motorcycle,whi - white,suzuki,tl1000,2003,Japan,0
18598061,24,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,xl1200,2021,USA,0
18599223,60,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,gl1100,2019,Japan,1
18599954,51,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,yamaha,sr500,2012,Japan,1
18602379,22,b - black,1 - male,0,n - not injured,mc - motorcycle,blu - blue,suzuki,gsx-r750,2001,Japan,0
18598097,27,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2013,Japan,1
18598882,27,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,yamaha,yzfr1,2005,Japan,0
18599161,30,w - white,1 - male,1,n - not injured,mc - motorcycle,sil - silver,harley-davidson,fxlr,202,USA,0
18599392,42,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yzfr1,2011,Japan,1
18605826,40,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,honda,cbr600,201,Japan,1
18607057,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,vrscse,2005,USA,1
18610321,30,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,harley-davidson,flhx,2014,USA,1
18601873,50,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,xvs65,2005,Japan,1
18602762,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2011,USA,1
18604471,62,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx,2021,Japan,1
18609240,60,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxs,1982,USA,1
18674380,30,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,yamaha,yzfr1,2006,Japan,1
18601953,35,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr1000,2018,Japan,1
18602124,49,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,vt750,2008,Japan,1
18602392,40,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,can-am,spyder roadster,202,Other,1
18602872,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,c50,2015,Japan,1
18603019,57,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2021,USA,1
18603754,33,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,grn - green,honda,vt700,2007,Japan,1
18606867,21,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ex400,2022,Japan,1
18606971,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,pc800,199,Japan,1
18609751,36,a - asian,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,vrsca,2013,USA,1
18602702,32,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr1000,2015,Japan,1
18605611,40,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,vrscaw,2009,USA,1
18607546,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,triumph motorcycle,rocket iii,2006,Other,1
18609514,50,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,elw,2007,USA,1
18612025,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,1985,Japan,1
18612216,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,harley-davidson,xlh883,1994,USA,1
18605150,18,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2008,USA,1
18607144,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx,1982,Japan,1
18607284,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,yamaha,xvs1100,2002,Japan,1
18608026,30,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,kawasaki,ninja zx,201,Japan,1
18608179,49,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,honda,cmx500,2021,Japan,1
18609021,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xg750,2017,USA,1
18611210,26,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,202,USA,1
18611393,30,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,fz1,2007,Japan,1
18609860,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,2021,Japan,1
18611482,23,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2005,USA,1
18664065,35,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flt,2018,USA,1
18668639,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr250,2012,Japan,1
18666652,18,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,triumph motorcycle,street triple,2016,Other,1
18675727,23,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,xlh883,202,USA,1
18667505,27,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxb,2015,USA,1
18669022,26,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,suzuki,gsx,2001,Japan,1
18669024,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,vs1400,2003,Japan,1
18671951,31,w - white,1 - male,0,n - not injured,mc - motorcycle,grn - green,kawasaki,er400,2019,Japan,0
18671517,33,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,kawasaki,vn1600,2005,Japan,1
18671222,58,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,vulcan 2000,2003,Japan,1
18665846,49,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,triumph motorcycle,street scrambler,2022,Other,1
18667344,70,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhc,2013,USA,1
18677541,41,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhxs,2014,USA,1
18663451,42,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2017,USA,1
18666524,60,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,flht,2011,USA,1
18669895,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,yamaha,yzf1000,2003,Japan,1
18672146,80,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,can-am,ds,2015,Other,1
18664057,28,w - white,1 - male,1,k - fatal injury,mc - motorcycle,yel - yellow,harley-davidson,flt,202,USA,1
18664151,31,b - black,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,flt,2021,USA,0
18668670,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flh80,202,USA,1
18669066,31,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxst,2005,USA,1
18673279,52,w - white,1 - male,0,n - not injured,mc - motorcycle,sil - silver,harley-davidson,flhtcu,2003,USA,0
18675667,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2007,USA,1
18676429,20,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,99 - unknown,kawasaki,zx600,2021,Japan,1
18677684,54,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,bmw,g310,2021,Germany,1
18665528,52,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhp,2016,USA,1
